OBJECTID,PARCEL_I,STNUMBER,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_STNAME,CITY,ZIPCODE,ADDRESS,STATUS,SHAPEAREA,SHAPELEN
667585,1065927,1424,W,32ND,ST,,32ND ST,INDIANAPOLIS,46208,1424 W 32ND ST,Abandoned,5074.96047962819,359.999504496387
667587,1002664,533,N,BRADLEY,AVE,,BRADLEY AVE,INDIANAPOLIS,46201,533 N BRADLEY AVE,Abandoned,5032.90526483948,344.537196366187
667616,1026204,853,W,28TH,ST,,28TH ST,INDIANAPOLIS,46208,853 W 28TH ST,Abandoned,4721.24009380649,326.800190172351
667663,1006234,1656,,NELSON,AVE,,NELSON AVE,INDIANAPOLIS,46203,1656 NELSON AVE,Abandoned,4760.07823260401,342.00333226254
667676,1012413,3754,,HILLSIDE,AVE,,HILLSIDE AVE,INDIANAPOLIS,46218,3754 HILLSIDE AVE,Abandoned,6719.80636511734,415.991891061346
667758,1072239,2718,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,2718 N HARDING ST,Vacant,5600.09877086861,360.003359926328
667771,1078459,214,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,214 N OAKLAND AVE,Abandoned,6800.00212537654,420.04584265891
667843,1066288,1626,,NELSON,AVE,,NELSON AVE,INDIANAPOLIS,46203,1626 NELSON AVE,Abandoned,4760.02147704565,342.002675398925
667934,1061747,2425,N,COLLEGE,AVE,,COLLEGE AVE,INDIANAPOLIS,46205,2425 N COLLEGE AVE,Abandoned,6800.19111843606,420.023077004006
667946,1051917,2718,,BOULEVARD,PL,,BOULEVARD PL,INDIANAPOLIS,46208,2718 BOULEVARD PL,Abandoned,7199.30677706599,439.972308439581
667952,1021038,3133,,SUTHERLAND,AVE,,SUTHERLAND AVE,INDIANAPOLIS,46205,3133 SUTHERLAND AVE,Abandoned,6954.24868700607,429.976587598161
667994,1006289,2830,,CENTRAL,AVE,,CENTRAL AVE,INDIANAPOLIS,46205,2830 CENTRAL AVE,Abandoned,5199.7920684107,340.016440187887
668002,1068108,714,N,DENNY,ST,,DENNY ST,INDIANAPOLIS,46201,714 N DENNY ST,Abandoned,5400.92792440901,350.033849328603
668022,1033003,915,W,25TH,ST,,25TH ST,INDIANAPOLIS,46208,915 W 25TH ST,Abandoned,3899.97216876403,320.001937167459
668162,1053292,2316,E,NEW YORK,ST,,NEW YORK ST,INDIANAPOLIS,46201,2316 E NEW YORK ST,Abandoned,2962.67753649072,229.363024948668
668192,1040708,718,N,DEQUINCY,ST,,DEQUINCY ST,INDIANAPOLIS,46201,718 N DEQUINCY ST,Abandoned,6199.98042620533,390.008500842275
668204,1068645,1628,,FLETCHER,AVE,,FLETCHER AVE,INDIANAPOLIS,46203,1628 FLETCHER AVE,Abandoned,3753.88104181492,310.259954943827
668237,1013061,224,N,TEMPLE,AVE,,TEMPLE AVE,INDIANAPOLIS,46201,224 N TEMPLE AVE,Abandoned,5000.82378286542,330.021793372916
668261,1025735,238,,PARKVIEW,AVE,,PARKVIEW AVE,INDIANAPOLIS,46201,238 PARKVIEW AVE,Abandoned,4499.03635993359,289.949226932885
668266,1033692,1129,E,KELLY,ST,,KELLY ST,INDIANAPOLIS,46203,1129 E KELLY ST,Abandoned,4374.5067258319,319.993899593211
668319,1005620,3138,,FALL CREEK PKWY,NDR,,FALL CREEK PKWY NDR,INDIANAPOLIS,46205,3138 FALL CREEK PKWY NDR,Abandoned,9826.02442453859,396.766369709332
668380,1057459,2053,S,MERIDIAN,ST,,MERIDIAN ST,INDIANAPOLIS,46225,2053 S MERIDIAN ST,Abandoned,3360.08656059296,296.02880688713
668451,1044316,25,S,EWING,ST,,EWING ST,INDIANAPOLIS,46201,25 S EWING ST,Vacant,32689.0971317792,716.870258919597
668471,1038479,652,,COFFEY,ST,,COFFEY ST,INDIANAPOLIS,46221,652 COFFEY ST,Vacant,4617.87718185043,323.618597410181
668474,1053537,1330,,KAPPES,ST,,KAPPES ST,INDIANAPOLIS,46221,1330 KAPPES ST,Abandoned,4257.1479560013,330.091762867427
668503,1042493,960,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46201,960 N RURAL ST,Vacant,3242.40712993319,242.059305184281
668506,1030885,1814,,NEW,ST,,NEW ST,INDIANAPOLIS,46203,1814 NEW ST,Vacant,4434.77969242983,337.224451450239
668528,1029094,1714,W,MARKET,ST,,MARKET ST,INDIANAPOLIS,46222,1714 W MARKET ST,Vacant,8066.63054845144,448.535380112039
668548,1025574,918,N,ELDER,AVE,,ELDER AVE,INDIANAPOLIS,46222,918 N ELDER AVE,Abandoned,4799.78699368112,319.992829982906
668563,1012311,1006,,PALMER,ST,,PALMER ST,INDIANAPOLIS,46203,1006 PALMER ST,Abandoned,3201.28395728908,240.084545562255
668565,1074042,339,,LYNN,ST,,LYNN ST,INDIANAPOLIS,46222,339 LYNN ST,Abandoned,4079.99589991202,308.000379684876
668594,1062194,401,,WALLACE,AVE,,WALLACE AVE,INDIANAPOLIS,46201,401 WALLACE AVE,Abandoned,6400.02931297134,399.992321422325
668705,1082680,2914,,BALTIMORE,AVE,,BALTIMORE AVE,INDIANAPOLIS,46218,2914 BALTIMORE AVE,Abandoned,6389.60203642489,357.824091897947
668710,1018432,2023,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46218,2023 N OXFORD ST,Abandoned,5400.38462401645,349.997307455107
668735,1031238,1721,,INGRAM,ST,,INGRAM ST,INDIANAPOLIS,46218,1721 INGRAM ST,Abandoned,5328.31972420556,356.372389555858
668743,1005737,2439,N,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46218,2439 N LASALLE ST,Abandoned,11202.0431262214,460.061959163474
668745,1053225,3706,,HILLSIDE,AVE,,HILLSIDE AVE,INDIANAPOLIS,46218,3706 HILLSIDE AVE,Abandoned,6719.99722909846,416.001746429442
668747,1014448,1603,,NELSON,AVE,,NELSON AVE,INDIANAPOLIS,46203,1603 NELSON AVE,Vacant,4760.03133674815,342.002902957123
668750,1071075,2514,E,17TH,ST,,17TH ST,INDIANAPOLIS,46218,2514 E 17TH ST,Abandoned,5769.74543401384,369.141664935506
668762,1037209,21,S,EUCLID,AVE,,EUCLID AVE,INDIANAPOLIS,46201,21 S EUCLID AVE,Abandoned,3883.49977072798,274.16073213329
668764,1092598,1735,,KILDARE,AVE,,KILDARE AVE,INDIANAPOLIS,46218,1735 KILDARE AVE,Abandoned,7699.45923151429,389.978849090873
668792,1087993,1926,,HOUSTON,ST,,HOUSTON ST,INDIANAPOLIS,46218,1926 HOUSTON ST,Abandoned,5399.92815859431,350.000201894954
668876,1044550,46,N,DENNY,ST,,DENNY ST,INDIANAPOLIS,46201,46 N DENNY ST,Abandoned,5400.14063044715,350.008738682091
668878,1072240,2710,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,2710 N HARDING ST,Vacant,5600.09837820272,360.00401289839
668918,1032251,1321,,EDGEMONT,AVE,,EDGEMONT AVE,INDIANAPOLIS,46208,1321 EDGEMONT AVE,Abandoned,5200.09078349035,340.003044170271
668939,1045792,915,E,38TH,ST,,38TH ST,INDIANAPOLIS,46205,915 E 38TH ST,Abandoned,6500.59679405472,360.029283882632
668974,1076587,3068,,WASHINGTON,BLVD,,WASHINGTON BLVD,INDIANAPOLIS,46205,3068 WASHINGTON BLVD,Abandoned,6488.44594280613,359.535704651758
668982,1003465,2709,,SHRIVER,AVE,,SHRIVER AVE,INDIANAPOLIS,46208,2709 SHRIVER AVE,Abandoned,5418.54966301442,350.929795927152
668987,1011348,3730,,SALEM,ST,,SALEM ST,INDIANAPOLIS,46208,3730 SALEM ST,Abandoned,6256.34241958181,357.311044983246
669004,1041335,1322,W,25TH,ST,,25TH ST,INDIANAPOLIS,46208,1322 W 25TH ST,Abandoned,4458.43258140173,327.485164756233
669006,1033805,3629,N,KENWOOD,AVE,,KENWOOD AVE,INDIANAPOLIS,46208,3629 N KENWOOD AVE,Abandoned,5280.17092146169,344.009631915165
669040,1021677,824,E,23RD,ST,,23RD ST,INDIANAPOLIS,46205,824 E 23RD ST,Abandoned,3400.27018598596,250.013152222416
669109,1082229,3430,,CAROLINE,AVE,,CAROLINE AVE,INDIANAPOLIS,46218,3430 CAROLINE AVE,Abandoned,5825.71127783713,363.232720615733
669136,1006735,1417,,SPANN,AVE,,SPANN AVE,INDIANAPOLIS,46203,1417 SPANN AVE,Vacant,5003.02663017152,330.150864216028
669161,1000721,360,,ALBANY,ST,,ALBANY ST,INDIANAPOLIS,46225,360 ALBANY ST,Abandoned,11499.8047709729,430.007534927035
669273,1011540,2623,,INDIANAPOLIS,AVE,,INDIANAPOLIS AVE,INDIANAPOLIS,46208,2623 INDIANAPOLIS AVE,Abandoned,5433.42594415416,351.670804224288
669353,1077989,2646,,BURTON,AVE,,BURTON AVE,INDIANAPOLIS,46208,2646 BURTON AVE,Abandoned,3691.16148578553,327.292613282284
669366,1055630,1849,,APPLEGATE,ST,,APPLEGATE ST,INDIANAPOLIS,46203,1849 APPLEGATE ST,Abandoned,3345.60936512032,321.214377167654
669368,1043931,625,N,TEMPLE,AVE,,TEMPLE AVE,INDIANAPOLIS,46201,625 N TEMPLE AVE,Vacant,6124.68303519972,386.227622378926
669459,1065785,1239,,HARTFORD,ST,,HARTFORD ST,INDIANAPOLIS,46203,1239 HARTFORD ST,Abandoned,2434.06840269027,197.402585993875
669473,1017935,2280,S,MERIDIAN,ST,,MERIDIAN ST,INDIANAPOLIS,46225,2280 S MERIDIAN ST,Abandoned,8691.97870721269,417.040008393547
669488,1072135,38,N,SHERMAN,DR,,SHERMAN DR,INDIANAPOLIS,46201,38 N SHERMAN DR,Abandoned,9314.40526621472,485.309640254723
669567,1063535,2540,E,18TH,ST,,18TH ST,INDIANAPOLIS,46218,2540 E 18TH ST,Abandoned,7889.20282934231,474.473781254298
669581,1041060,4346,E,21ST,ST,,21ST ST,INDIANAPOLIS,46218,4346 E 21ST ST,Vacant,14152.6591042016,720.255730473863
669602,1037811,1537,S,RANDOLPH,ST,,RANDOLPH ST,INDIANAPOLIS,46203,1537 S RANDOLPH ST,Abandoned,4400.2099854166,300.007678199248
669610,1025967,1148,,LEXINGTON,AVE,,LEXINGTON AVE,INDIANAPOLIS,46203,1148 LEXINGTON AVE,Abandoned,3750.46309273764,310.030237008926
669646,1038106,1709,N,TACOMA,AVE,,TACOMA AVE,INDIANAPOLIS,46218,1709 N TACOMA AVE,Abandoned,4244.42472534191,292.840277858711
669655,1028898,835,,EUGENE,ST,,EUGENE ST,INDIANAPOLIS,46208,835 EUGENE ST,Abandoned,3749.50630613038,309.969730816897
669669,1034094,208,S,SUMMIT,ST,,SUMMIT ST,INDIANAPOLIS,46201,208 S SUMMIT ST,Abandoned,3003.74506074787,260.250263017408
669709,1004464,518,N,TACOMA,AVE,,TACOMA AVE,INDIANAPOLIS,46201,518 N TACOMA AVE,Abandoned,5519.84236229841,332.030123567482
669738,1002855,143,W,35TH,ST,,35TH ST,INDIANAPOLIS,46208,143 W 35TH ST,Abandoned,3144.4174025172,224.810679284793
669843,1065267,3454,,CARROLLTON,AVE,,CARROLLTON AVE,INDIANAPOLIS,46205,3454 CARROLLTON AVE,Abandoned,4800.87098110689,380.051842809184
669871,1037394,2121,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46202,2121 N HARDING ST,Abandoned,4725.04240180429,340.002663802151
669946,1002018,1931,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46218,1931 N PARKER AVE,Abandoned,5399.72448168222,349.99060847783
669949,1016480,718,N,GLADSTONE,AVE,,GLADSTONE AVE,INDIANAPOLIS,46201,718 N GLADSTONE AVE,Abandoned,5396.69762620817,351.390981596471
670012,1060673,2512,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,2512 N HARDING ST,Vacant,5595.34275376087,359.763628517254
670084,1091128,1831,,WOODRUFF PL CROSS,DR,,WOODRUFF PL CROSS DR,INDIANAPOLIS,46201,1831 WOODRUFF PL CROSS DR,Vacant,5383.77723276775,303.891072042739
670317,1053314,2866,,HIGHLAND,PL,,HIGHLAND PL,INDIANAPOLIS,46208,2866 HIGHLAND PL,Abandoned,3461.5678628539,535.962301573079
670326,1035916,1210,W,31ST,ST,,31ST ST,INDIANAPOLIS,46208,1210 W 31ST ST,Abandoned,5813.54825313893,370.679997367104
670329,1069654,427,N,LINWOOD,AVE,,LINWOOD AVE,INDIANAPOLIS,46201,427 N LINWOOD AVE,Vacant,5440.24006420645,352.009477322519
670338,1085589,3534,,WALLACE,AVE,,WALLACE AVE,INDIANAPOLIS,46218,3534 WALLACE AVE,Abandoned,6876.79920188972,375.075732702823
670352,1086044,2101,E,38TH,ST,,38TH ST,INDIANAPOLIS,46218,2101 E 38TH ST,Abandoned,7010.04467264304,395.81154298495
670354,1035679,401,N,COLORADO,AVE,,COLORADO AVE,INDIANAPOLIS,46201,401 N COLORADO AVE,Abandoned,5440.06823397199,352.007517288446
670371,1031516,1331,W,32ND,ST,,32ND ST,INDIANAPOLIS,46208,1331 W 32ND ST,Abandoned,5799.98045796207,369.999818324235
670374,1043016,937,W,29TH,ST,,29TH ST,INDIANAPOLIS,46208,937 W 29TH ST,Vacant,3779.98175117416,311.999602329251
670395,1052641,2350,,STATION,ST,,STATION ST,INDIANAPOLIS,46218,2350 STATION ST,Vacant,12348.8426317497,509.977555417927
670409,1040240,2902,,STUART,ST,,STUART ST,INDIANAPOLIS,46218,2902 STUART ST,Abandoned,4698.95847132295,338.523590548944
670421,1027109,4005,E,12TH,ST,,12TH ST,INDIANAPOLIS,46201,4005 E 12TH ST,Abandoned,6024.13584632054,381.209254548579
670428,1006911,450,N,ARSENAL,AVE,,ARSENAL AVE,INDIANAPOLIS,46201,450 N ARSENAL AVE,Abandoned,5401.13403696901,350.039110679202
670439,1012020,964,E,GEORGIA,ST,,GEORGIA ST,INDIANAPOLIS,46202,964 E GEORGIA ST,Abandoned,3640.17988125936,316.019338839925
670449,1019117,2607,,BROUSE,AVE,,BROUSE AVE,INDIANAPOLIS,46218,2607 BROUSE AVE,Abandoned,7569.77205500722,375.32274539984
670569,1061969,340,N,TACOMA,AVE,,TACOMA AVE,INDIANAPOLIS,46201,340 N TACOMA AVE,Abandoned,3885.00954606954,292.008199059635
670588,1046494,3141,N,NEW JERSEY,ST,,NEW JERSEY ST,INDIANAPOLIS,46205,3141 N NEW JERSEY ST,Abandoned,4020.77944925141,328.047204204439
670644,1014872,2705,,SHRIVER,AVE,,SHRIVER AVE,INDIANAPOLIS,46208,2705 SHRIVER AVE,Abandoned,4065.808733401,331.051508125202
670654,1075424,1316,W,33RD,ST,,33RD ST,INDIANAPOLIS,46208,1316 W 33RD ST,Abandoned,6194.95846800274,423.999387896075
670660,1036811,455,W,28TH,ST,,28TH ST,INDIANAPOLIS,46208,455 W 28TH ST,Abandoned,5399.9703630724,330.00068404057
670683,1089949,3310,N,CAPITOL,AVE,,CAPITOL AVE,INDIANAPOLIS,46208,3310 N CAPITOL AVE,Abandoned,5279.96197251501,343.999830674568
670781,1047391,1611,N,ARSENAL,AVE,,ARSENAL AVE,INDIANAPOLIS,46218,1611 N ARSENAL AVE,Abandoned,5605.72887536011,360.295916329923
670799,1040710,419,N,SHERMAN,DR,,SHERMAN DR,INDIANAPOLIS,46201,419 N SHERMAN DR,Abandoned,5397.69442307915,349.888005984632
670802,1054958,3428,,KINNEAR,AVE,,KINNEAR AVE,INDIANAPOLIS,46218,3428 KINNEAR AVE,Abandoned,5818.17019077871,363.153325964336
670806,1077446,1518,,COLUMBIA,AVE,,COLUMBIA AVE,INDIANAPOLIS,46202,1518 COLUMBIA AVE,Abandoned,3669.97114814546,380.160233676093
670831,1042865,1015,,HARLAN,ST,,HARLAN ST,INDIANAPOLIS,46203,1015 HARLAN ST,Abandoned,5453.01150633539,362.999867042291
670842,1058676,1253,W,26TH,ST,,26TH ST,INDIANAPOLIS,46208,1253 W 26TH ST,Abandoned,4550.1511724312,330.004219372794
670885,1012203,1553,,CRUFT,ST,,CRUFT ST,INDIANAPOLIS,46203,1553 CRUFT ST,Abandoned,4760.03087352512,342.001507454635
670889,1077294,901,,COFFEY,ST,,COFFEY ST,INDIANAPOLIS,46221,901 COFFEY ST,Vacant,4500.94954516451,322.023764601688
670903,1027636,3531,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46218,3531 N PARKER AVE,Vacant,11399.1193235005,513.971287272366
670990,1038193,1714,,SOUTHEASTERN,AVE,,SOUTHEASTERN AVE,INDIANAPOLIS,46201,1714 SOUTHEASTERN AVE,Abandoned,2756.64012680247,232.39067295604
671027,1043036,541,,UDELL,ST,,UDELL ST,INDIANAPOLIS,46208,541 UDELL ST,Abandoned,5100.19232385537,335.010160827462
671069,1060852,2367,,SOUTHEASTERN,AVE,,SOUTHEASTERN AVE,INDIANAPOLIS,46201,2367 SOUTHEASTERN AVE,Abandoned,8471.58776338782,378.099032320743
671168,1069664,36,N,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46201,36 N LASALLE ST,Abandoned,4520.74284530352,306.104067129712
671213,1011038,4108,E,MICHIGAN,ST,,MICHIGAN ST,INDIANAPOLIS,46201,4108 E MICHIGAN ST,Abandoned,9600.23250526743,392.01179809178
671229,1017299,2913,,MCPHERSON,ST,,MCPHERSON ST,INDIANAPOLIS,46205,2913 MCPHERSON ST,Abandoned,4689.619702004,314.483631511999
671243,1040518,1662,,UNION,ST,,UNION ST,INDIANAPOLIS,46225,1662 UNION ST,Abandoned,3190.03058336184,278.00697460979
671273,1011287,1835,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46218,1835 N RURAL ST,Abandoned,4949.18547231586,333.333866597923
671315,1080163,2141,,WEBB,ST,,WEBB ST,INDIANAPOLIS,46225,2141 WEBB ST,Abandoned,4080.53226062402,308.022050628334
671334,1063834,945,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46201,945 N DEARBORN ST,Abandoned,4574.14351702106,314.201729582826
671348,1024493,547,N,GRAY,ST,,GRAY ST,INDIANAPOLIS,46201,547 N GRAY ST,Abandoned,4437.88575070034,305.226003341469
671354,1057389,528,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46201,528 N DEARBORN ST,Abandoned,4426.63617254329,305.017530913391
671355,1041323,907,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46201,907 N OXFORD ST,Abandoned,3518.52404764964,274.335494343344
671391,1067911,849,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,849 N PARKER AVE,Vacant,4979.81008723144,343.179646600741
671397,1065986,1219,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,1219 N OAKLAND AVE,Abandoned,6075.42668572303,383.827385271407
671438,1094071,5061,,EMERSON CT,SDR,,EMERSON CT SDR,INDIANAPOLIS,46218,5061 EMERSON CT SDR,Abandoned,13604.5921008933,528.714071039127
671600,1037646,1368,N,KEALING,AVE,,KEALING AVE,INDIANAPOLIS,46201,1368 N KEALING AVE,Abandoned,4289.98290729134,311.500038417831
671626,1009930,1519,N,TUXEDO,ST,,TUXEDO ST,INDIANAPOLIS,46201,1519 N TUXEDO ST,Abandoned,6100.3749818055,385.020511797801
671631,1020314,1521,N,KEALING,AVE,,KEALING AVE,INDIANAPOLIS,46201,1521 N KEALING AVE,Abandoned,5347.06801056829,340.900451976693
671644,1021393,1125,N,TUXEDO,ST,,TUXEDO ST,INDIANAPOLIS,46201,1125 N TUXEDO ST,Abandoned,6113.63948467575,385.691837000726
671752,1005977,2802,N,DELAWARE,ST,,DELAWARE ST,INDIANAPOLIS,46205,2802 N DELAWARE ST,Abandoned,9923.42706662528,407.243890812738
671757,1000631,3843,,BETHEL,AVE,,BETHEL AVE,INDIANAPOLIS,46203,3843 BETHEL AVE,Abandoned,14332.1992783497,478.987340190694
671884,1074641,145,,WISCONSIN,ST,,WISCONSIN ST,INDIANAPOLIS,46225,145 WISCONSIN ST,Abandoned,3246.78476938623,283.258229458173
671889,1090833,3406,E,20TH,ST,,20TH ST,INDIANAPOLIS,46218,3406 E 20TH ST,Abandoned,10799.8626045788,430.000352284874
671905,1003268,1322,,OLIVER,AVE,,OLIVER AVE,INDIANAPOLIS,46221,1322 OLIVER AVE,Abandoned,4860.04482816521,342.050708253244
671999,1028844,2337,,SHELDON,ST,,SHELDON ST,INDIANAPOLIS,46218,2337 SHELDON ST,Abandoned,4938.33448662552,323.643001713682
672012,1036834,2237,N,ARSENAL,AVE,,ARSENAL AVE,INDIANAPOLIS,46218,2237 N ARSENAL AVE,Abandoned,4700.80977847102,319.700384823781
672023,1074335,2309,N,ARSENAL,AVE,,ARSENAL AVE,INDIANAPOLIS,46218,2309 N ARSENAL AVE,Abandoned,4938.33398971158,323.642019901231
672030,1068712,2451,,SHELDON,ST,,SHELDON ST,INDIANAPOLIS,46218,2451 SHELDON ST,Abandoned,4951.63545451832,323.861824998728
672052,1029420,3015,,SUTHERLAND,AVE,,SUTHERLAND AVE,INDIANAPOLIS,46205,3015 SUTHERLAND AVE,Abandoned,19515.4140845452,562.144659707932
672053,1077732,908,,ARBOR,AVE,,ARBOR AVE,INDIANAPOLIS,46221,908 ARBOR AVE,Abandoned,4680.87723651327,332.045057895967
